n_bps,d,m,rep_idx,seed,is_recombinant,true_bps_count,true_bps,rhizaeon_detected,rhizaeon_num_bps,rhizaeon_bps,rhizaeon_spatial_err_nt,rhizaeon_runtime_ms,three_seq_detected,three_seq_p,three_seq_runtime_ms
0,20,0,23,20232154,False,0,,False,0,,,6.043791999999826,False,1.0,46.06283300000058
0,20,0,24,20232155,False,0,,False,0,,,6.6144999999995235,False,1.0,52.58912500000079
0,20,0,27,20232158,False,0,,False,0,,,5.367083999999522,False,1.0,52.84870900000094
0,20,0,26,20232157,False,0,,False,0,,,6.568542000000122,False,1.0,54.10983300000005
0,20,0,28,20232159,False,0,,False,0,,,5.0791669999998845,False,1.0,53.05229200000028
0,20,0,25,20232156,False,0,,False,0,,,6.087999999998317,False,1.0,54.33675000000093
0,20,0,30,20232161,False,0,,False,0,,,5.4499579999998105,False,1.0,47.10512499999986
0,20,0,29,20232160,False,0,,False,0,,,5.258958000000646,False,1.0,48.57479199999837
0,20,0,31,20232162,False,0,,False,0,,,8.083833000000595,False,1.0,39.89141699999976
0,20,0,32,20232163,False,0,,False,0,,,6.191125000000852,False,1.0,38.63025000000064
0,20,0,33,20232164,False,0,,False,0,,,5.990374999999659,False,1.0,49.69979199999841
0,20,0,35,20232166,False,0,,False,0,,,6.0778750000007875,False,1.0,48.3851659999992
0,20,0,36,20232167,False,0,,False,0,,,6.975291999999911,False,1.0,49.37349999999974
0,20,0,34,20232165,False,0,,False,0,,,5.310915999999111,False,1.0,50.34195800000063
0,20,0,38,20232169,False,0,,False,0,,,5.776291999998406,False,1.0,46.86145800000041
0,20,0,37,20232168,False,0,,False,0,,,6.207291000000836,False,1.0,47.4031669999988
0,20,0,39,20232170,False,0,,False,0,,,4.982541999998702,False,1.0,40.88533399999861
0,20,0,40,20232171,False,0,,False,0,,,6.262707999999506,False,1.0,40.23537499999996
0,20,0,43,20232174,False,0,,False,0,,,4.6165000000009115,False,1.0,52.999916999999286
0,20,0,41,20232172,False,0,,False,0,,,6.144834000000543,False,1.0,53.275583999999654
0,20,0,42,20232173,False,0,,False,0,,,6.140291999999548,False,1.0,53.95445799999976
0,20,0,44,20232175,False,0,,False,0,,,6.117332999998837,False,1.0,53.04370900000066
0,20,0,46,20232177,False,0,,False,0,,,6.148292000000666,False,1.0,51.65400000000098
0,20,0,45,20232176,False,0,,False,0,,,6.68754199999988,False,1.0,51.34974999999997
0,20,0,47,20232178,False,0,,False,0,,,5.582083000000182,False,1.0,38.75020899999981
0,20,0,48,20232179,False,0,,False,0,,,5.3842919999986805,False,1.0,38.803833999999426
0,20,1,1,20232182,False,0,,False,0,,,4.9118329999995325,False,1.0,56.07483300000027
0,20,1,0,20232181,False,0,,False,0,,,5.04274999999943,False,1.0,57.085916000000125
0,20,0,49,20232180,False,0,,False,0,,,6.043915999999427,False,1.0,57.12479199999976
0,20,1,2,20232183,False,0,,False,0,,,5.832584000000196,False,1.0,55.36962499999909
0,20,1,3,20232184,False,0,,False,0,,,6.383874999999151,False,1.0,56.71145800000055
0,20,1,4,20232185,False,0,,False,0,,,5.884875000001344,False,1.0,57.14591699999971
0,20,1,5,20232186,False,0,,False,0,,,5.568041000000079,False,1.0,53.39862499999981
0,20,1,6,20232187,False,0,,False,0,,,5.9000419999986065,False,1.0,50.90695800000056
0,20,1,7,20232188,False,0,,False,0,,,5.68795899999941,False,1.0,49.59129100000048
0,20,1,8,20232189,False,0,,False,0,,,7.274083000000431,False,1.0,53.970582999999905
0,20,1,10,20232191,False,0,,False,0,,,4.633584000000468,False,1.0,55.847542000000416
0,20,1,9,20232190,False,0,,False,0,,,5.911832999998978,False,1.0,56.24070799999892
0,20,1,11,20232192,False,0,,False,0,,,4.636208000000863,False,1.0,55.963833999999935
0,20,1,12,20232193,False,0,,False,0,,,5.318208999998575,False,1.0,56.161041999999384
0,20,1,14,20232195,False,0,,False,0,,,5.882458999998619,False,1.0,54.78420799999917
0,20,1,13,20232194,False,0,,False,0,,,5.4833329999990355,False,1.0,57.05554199999874
0,20,1,15,20232196,False,0,,False,0,,,6.603667000000257,False,1.0,37.90441599999994
0,20,1,17,20232198,False,0,,False,0,,,5.093167000000065,False,1.0,55.783499999998654
0,20,1,18,20232199,False,0,,False,0,,,4.867749999998949,False,1.0,54.08083300000044
0,20,1,16,20232197,False,0,,False,0,,,5.908917000001068,False,1.0,55.65149999999974
0,20,1,19,20232200,False,0,,False,0,,,5.4713329999991345,False,1.0,54.93329200000119
0,20,1,20,20232201,False,0,,False,0,,,6.322667000000948,False,1.0,53.948166999999714
0,20,1,22,20232203,False,0,,False,0,,,5.265167000001014,False,1.0,54.52745900000089
0,20,1,21,20232202,False,0,,False,0,,,5.818582999999933,False,1.0,54.63166700000066
0,20,1,23,20232204,False,0,,False,0,,,7.17087499999991,False,1.0,40.048583000000804
0,20,1,24,20232205,False,0,,False,0,,,6.309249999999267,False,1.0,58.45870799999986
0,20,1,26,20232207,False,0,,False,0,,,6.3195829999997954,False,1.0,58.28541700000045
0,20,1,27,20232208,False,0,,False,0,,,5.867667000000409,False,1.0,58.03208300000051
0,20,1,28,20232209,False,0,,False,0,,,4.624833000001161,False,1.0,58.4907500000007
0,20,1,29,20232210,False,0,,False,0,,,5.87629199999995,False,1.0,57.59262500000162
0,20,1,30,20232211,False,0,,False,0,,,4.751750000000499,False,1.0,58.21500000000057
0,20,1,25,20232206,False,0,,False,0,,,6.0264169999992845,False,1.0,64.12641700000066
0,20,1,31,20232212,False,0,,False,0,,,4.919749999999112,False,1.0,45.72479199999968
0,20,1,33,20232214,False,0,,False,0,,,4.335833000000733,False,1.0,54.39716599999933
0,20,1,32,20232213,False,0,,False,0,,,5.765374999999295,False,1.0,62.030832999999674
0,20,1,34,20232215,False,0,,False,0,,,4.986999999999853,False,1.0,63.84845800000072
0,20,1,35,20232216,False,0,,False,0,,,4.507750000000144,False,1.0,62.75320800000017
0,20,1,37,20232218,False,0,,False,0,,,5.415292000000349,False,1.0,64.03816699999965
0,20,1,38,20232219,False,0,,False,0,,,5.258790999999263,False,1.0,62.14775000000117
0,20,1,39,20232220,False,0,,False,0,,,5.759416000000073,False,1.0,58.536042000000066
0,20,1,36,20232217,False,0,,False,0,,,5.6284160000004135,False,1.0,64.14524999999927
0,20,1,40,20232221,False,0,,False,0,,,6.867375000000564,False,1.0,37.69520800000059
0,20,1,41,20232222,False,0,,False,0,,,6.570332999999096,False,1.0,37.455749999999455
0,20,1,42,20232223,False,0,,False,0,,,6.161875000000094,False,1.0,52.465875000001105
0,20,1,43,20232224,False,0,,False,0,,,6.496542000000716,False,1.0,52.45587499999971
0,20,1,44,20232225,False,0,,False,0,,,6.687957999998773,False,1.0,53.85162500000007
0,20,1,45,20232226,False,0,,False,0,,,6.705458000000775,False,1.0,55.08141699999847
0,20,1,47,20232228,False,0,,False,0,,,5.11162499999962,False,1.0,55.61241700000075
0,20,1,46,20232227,False,0,,False,0,,,7.135416000000561,False,1.0,54.39679200000036
0,20,1,48,20232229,False,0,,False,0,,,4.653833000000773,False,1.0,39.82991599999863
0,20,1,49,20232230,False,0,,False,0,,,5.7780420000010935,False,1.0,40.44820799999904
0,20,2,0,20232231,False,0,,False,0,,,6.754708000000775,False,1.0,48.6398329999993
0,20,2,1,20232232,False,0,,False,0,,,6.705375000001013,False,1.0,49.364125000000314
0,20,2,4,20232235,False,0,,False,0,,,4.971083000000931,False,1.0,51.30812500000026
0,20,2,3,20232234,False,0,,False,0,,,4.989458000000724,False,1.0,52.94424999999947
0,20,2,5,20232236,False,0,,False,0,,,6.779540999998446,False,1.0,52.262582999999196
0,20,2,2,20232233,False,0,,False,0,,,5.623041999999856,False,1.0,54.42525000000131
0,20,2,6,20232237,False,0,,False,0,,,6.623708000001116,False,1.0,42.02899999999943
0,20,2,7,20232238,False,0,,False,0,,,5.968375000000137,False,1.0,39.97779200000018
0,20,2,9,20232240,False,0,,False,0,,,5.590459000000436,False,1.0,41.92733400000037
0,20,2,8,20232239,False,0,,False,0,,,6.203499999999806,False,1.0,44.22791600000053
0,20,2,10,20232241,False,0,,False,0,,,6.071333999999595,False,1.0,48.2785830000001
0,20,2,11,20232242,False,0,,False,0,,,4.6180420000005995,False,1.0,50.105917000001554
0,20,2,13,20232244,False,0,,False,0,,,5.3740409999996075,False,1.0,49.5020420000003
0,20,2,12,20232243,False,0,,False,0,,,5.829499999999044,False,1.0,49.450666000000254
0,20,2,14,20232245,False,0,,False,0,,,7.174250000000271,False,1.0,48.2614580000007
0,20,2,15,20232246,False,0,,False,0,,,6.081208999999532,False,1.0,45.968374999999284
0,20,2,16,20232247,False,0,,False,0,,,6.497083999999376,False,1.0,43.233624999999165
0,20,2,17,20232248,False,0,,False,0,,,6.6384169999995635,False,1.0,40.424208000001016
0,20,2,19,20232250,False,0,,False,0,,,5.148375000000982,False,1.0,50.8757089999996
0,20,2,20,20232251,False,0,,False,0,,,5.168665999999433,False,1.0,49.90354200000091
0,20,2,21,20232252,False,0,,False,0,,,4.648500000000055,False,1.0,51.02004099999924
0,20,2,18,20232249,False,0,,False,0,,,7.080249999999566,False,1.0,52.22212500000012
0,20,2,22,20232253,False,0,,False,0,,,6.269416999998612,False,1.0,49.455874999999594
0,20,2,23,20232254,False,0,,False,0,,,5.900999999999712,False,1.0,49.636124999999254
0,20,2,24,20232255,False,0,,False,0,,,5.013707999999895,False,1.0,42.33041700000051
0,20,2,25,20232256,False,0,,False,0,,,6.398958000000121,False,1.0,43.200125000000256
0,20,2,27,20232258,False,0,,False,0,,,6.229417000000126,False,1.0,52.517334000000915
0,20,2,28,20232259,False,0,,False,0,,,5.692292000000876,False,1.0,53.64770899999982
0,20,2,29,20232260,False,0,,False,0,,,5.114458000001321,False,1.0,54.29208299999999
0,20,2,26,20232257,False,0,,False,0,,,5.72916699999837,False,1.0,55.26670900000141
0,20,2,30,20232261,False,0,,False,0,,,5.065333999999311,False,1.0,52.915125000000174
0,20,2,31,20232262,False,0,,False,0,,,5.946542000000221,False,1.0,52.086582999999465
0,20,2,33,20232264,False,0,,False,0,,,5.799708999999709,False,1.0,42.56849999999979
0,20,2,32,20232263,False,0,,False,0,,,4.968124999999546,False,1.0,45.66983399999991
0,20,2,35,20232266,False,0,,False,0,,,5.174457999999049,False,1.0,50.39704200000017
0,20,2,36,20232267,False,0,,False,0,,,4.293125000000231,False,1.0,51.65716600000003
0,20,2,37,20232268,False,0,,False,0,,,5.878292000000229,False,1.0,54.385625000000104
0,20,2,34,20232265,False,0,,True,1,5124,,9.142082999998635,False,1.0,51.79245799999954
0,20,2,39,20232270,False,0,,False,0,,,6.311583000000454,False,1.0,50.71104199999965
0,20,2,38,20232269,False,0,,False,0,,,6.4416250000007835,False,1.0,51.73570799999894
0,20,2,40,20232271,False,0,,False,0,,,5.881834000000197,False,1.0,43.151166999999546
0,20,2,41,20232272,False,0,,False,0,,,6.9682919999998205,False,1.0,42.505959000001425
0,20,2,42,20232273,False,0,,False,0,,,5.548457999999812,False,1.0,46.42033299999859
0,20,2,43,20232274,False,0,,False,0,,,5.678207999999074,False,1.0,51.465666000000354
0,20,2,45,20232276,False,0,,False,0,,,5.548917000000486,False,1.0,57.087416999999974
0,20,2,46,20232277,False,0,,False,0,,,6.134707999999378,False,1.0,57.251833000000474
0,20,2,47,20232278,False,0,,False,0,,,5.187375000000216,False,1.0,57.811250000000314
0,20,2,44,20232275,False,0,,False,0,,,6.4766249999994585,False,1.0,59.81962499999938
0,20,2,49,20232280,False,0,,False,0,,,5.128416999999885,False,1.0,52.905333
0,20,2,48,20232279,False,0,,False,0,,,5.9930420000000595,False,1.0,54.574875000000134
0,20,3,0,20232281,False,0,,False,0,,,5.549207999999695,False,1.0,37.89674999999981
0,20,3,1,20232282,False,0,,False,0,,,6.762291999999448,False,1.0,39.54995899999858
0,20,3,2,20232283,False,0,,False,0,,,6.34362499999952,False,1.0,53.03695899999994
0,20,3,3,20232284,False,0,,False,0,,,5.014792000000767,False,1.0,54.62395800000053
0,20,3,5,20232286,False,0,,False,0,,,4.874083000000695,False,1.0,55.41116699999904
0,20,3,6,20232287,False,0,,False,0,,,5.434958999998685,False,1.0,55.05224999999925
0,20,3,4,20232285,False,0,,False,0,,,6.202500000000555,False,1.0,56.02791699999976
0,20,3,7,20232288,False,0,,False,0,,,5.244999999998612,False,1.0,55.69729199999962
0,20,3,8,20232289,False,0,,False,0,,,5.87699999999991,False,1.0,39.04616700000041
0,20,3,9,20232290,False,0,,False,0,,,5.762458000001303,False,1.0,38.21958300000006
0,20,3,10,20232291,False,0,,False,0,,,5.47587500000013,False,1.0,45.688667000000294
0,20,3,12,20232293,False,0,,False,0,,,4.8657920000003685,False,1.0,52.32600000000076
0,20,3,11,20232292,False,0,,False,0,,,5.948749999999947,False,1.0,53.123583999999724
0,20,3,14,20232295,False,0,,False,0,,,5.696541000000721,False,1.0,53.119374999999636
0,20,3,15,20232296,False,0,,False,0,,,6.811290999999997,False,1.0,51.76874999999903
0,20,3,13,20232294,False,0,,False,0,,,6.292624999998608,False,1.0,53.22116600000015
0,20,3,17,20232298,False,0,,False,0,,,5.515541000001178,False,1.0,43.992750000001024
0,20,3,16,20232297,False,0,,False,0,,,6.62312500000084,False,1.0,47.95741599999914
0,20,3,18,20232299,False,0,,False,0,,,6.6609169999996,False,1.0,39.99079199999933
0,20,3,20,20232301,False,0,,False,0,,,6.337416000000928,False,1.0,52.74541600000049
0,20,3,21,20232302,False,0,,False,0,,,6.857583000000389,False,1.0,52.99270899999975
0,20,3,22,20232303,False,0,,False,0,,,6.583708000000854,False,1.0,52.95058300000122
0,20,3,19,20232300,False,0,,False,0,,,6.836124999999527,False,1.0,55.86795900000041
0,20,3,23,20232304,False,0,,False,0,,,6.763375000000238,False,1.0,52.5526670000005
0,20,3,24,20232305,False,0,,False,0,,,5.839542000000364,False,1.0,51.00574999999985
0,20,3,25,20232306,False,0,,False,0,,,7.952750000001174,False,1.0,49.83424999999997
0,20,3,26,20232307,False,0,,False,0,,,6.919832999999542,False,1.0,38.87125000000147
0,20,3,28,20232309,False,0,,False,0,,,6.325000000000358,False,1.0,53.57366700000021
0,20,3,29,20232310,False,0,,False,0,,,6.1024169999992495,False,1.0,53.90108299999952
0,20,3,30,20232311,False,0,,False,0,,,6.337083000000021,False,1.0,56.77437499999982
0,20,3,27,20232308,False,0,,False,0,,,6.766833000000361,False,1.0,59.11200000000072
0,20,3,31,20232312,False,0,,False,0,,,6.681624999998803,False,1.0,57.10358299999996
0,20,3,32,20232313,False,0,,False,0,,,4.888958000000443,False,1.0,57.14191700000093
0,20,3,33,20232314,False,0,,False,0,,,6.251959000000085,False,1.0,56.37158400000075
0,20,3,34,20232315,False,0,,False,0,,,6.102957999999603,False,1.0,42.430208000000746
0,20,3,36,20232317,False,0,,False,0,,,5.9822499999988565,False,1.0,52.32008399999977
0,20,3,35,20232316,False,0,,False,0,,,5.978332999999836,False,1.0,62.00445900000062
0,20,3,37,20232318,False,0,,False,0,,,4.764166999999375,False,1.0,60.48495799999998
0,20,3,39,20232320,False,0,,False,0,,,5.507082999999469,False,1.0,61.150790999999316
0,20,3,38,20232319,False,0,,False,0,,,5.940416999999698,False,1.0,61.749416999999696
0,20,3,40,20232321,False,0,,False,0,,,5.823416000000137,False,1.0,60.337875000000096
0,20,3,42,20232323,False,0,,False,0,,,6.510624999998882,False,1.0,57.71266700000055
0,20,3,41,20232322,False,0,,False,0,,,6.179791999999296,False,1.0,59.34995800000031
0,20,3,43,20232324,False,0,,False,0,,,6.451165999999731,False,1.0,38.01395799999874
0,20,3,45,20232326,False,0,,False,0,,,6.146417000000071,False,1.0,58.48016600000072
0,20,3,46,20232327,False,0,,False,0,,,6.024124999999714,False,1.0,58.97091599999982
0,20,3,44,20232325,False,0,,False,0,,,7.9227500000005335,False,1.0,61.88129199999892
0,20,3,48,20232329,False,0,,False,0,,,5.910957999999411,False,1.0,59.5742089999991
0,20,3,47,20232328,False,0,,False,0,,,5.972999999999118,False,1.0,61.90212500000136
0,20,3,49,20232330,False,0,,False,0,,,5.051125000001377,False,1.0,60.9787500000003
0,30,0,0,20232331,False,0,,False,0,,,6.209459000000805,False,1.0,59.741416999999686
0,30,0,1,20232332,False,0,,False,0,,,5.829999999999558,False,1.0,40.892375000000314
0,30,0,2,20232333,False,0,,False,0,,,6.547125000000875,False,1.0,38.577042000000006
0,30,0,5,20232336,False,0,,False,0,,,6.071708000000342,False,1.0,53.851749999999754
0,30,0,4,20232335,False,0,,False,0,,,5.9570420000003566,False,1.0,55.12162499999995
0,30,0,7,20232338,False,0,,False,0,,,6.02162499999892,False,1.0,54.866541999999185
0,30,0,3,20232334,False,0,,False,0,,,6.816041999998745,False,1.0,57.495667000001305
0,30,0,6,20232337,False,0,,False,0,,,5.767083000000284,False,1.0,57.79725000000013
0,30,0,8,20232339,False,0,,False,0,,,5.939166000000995,False,1.0,57.79225000000032
0,30,0,9,20232340,False,0,,False,0,,,6.180792000000324,False,1.0,46.4758750000005
0,30,0,10,20232341,False,0,,False,0,,,6.062166999999619,False,1.0,41.907791999999944
0,30,0,11,20232342,False,0,,False,0,,,6.082499999999769,False,1.0,43.239125000001266
0,30,0,13,20232344,False,0,,False,0,,,6.024417000000781,False,1.0,58.15983300000127
0,30,0,12,20232343,False,0,,False,0,,,5.976291999999717,False,1.0,59.928833000000736
0,30,0,17,20232348,False,0,,False,0,,,4.832166999999998,False,1.0,57.72949999999888
0,30,0,15,20232346,False,0,,False,0,,,5.448791000000952,False,1.0,56.87845799999991
0,30,0,14,20232345,False,0,,False,0,,,7.837792000000121,False,1.0,59.62387499999977
0,30,0,16,20232347,False,0,,False,0,,,5.928542000001258,False,1.0,60.617957999999916
0,30,0,18,20232349,False,0,,False,0,,,6.265250000000222,False,1.0,39.959334000000624
0,30,0,19,20232350,False,0,,False,0,,,6.089459000000019,False,1.0,38.72845899999966
0,30,0,21,20232352,False,0,,False,0,,,5.787999999999016,False,1.0,53.88833299999973
0,30,0,22,20232353,False,0,,False,0,,,5.9685419999997436,False,1.0,55.16087500000033
0,30,0,20,20232351,False,0,,False,0,,,6.751000000001284,False,1.0,55.259291999998794
0,30,0,23,20232354,False,0,,False,0,,,6.556874999999351,False,1.0,57.10254200000087
0,30,0,24,20232355,False,0,,False,0,,,6.427125000000089,False,1.0,55.89808300000065
0,30,0,25,20232356,False,0,,False,0,,,5.977791999999482,False,1.0,56.279166999999575
0,30,0,26,20232357,False,0,,False,0,,,5.911958000000439,False,1.0,53.34150000000015
0,30,0,27,20232358,False,0,,False,0,,,6.207833999999579,False,1.0,41.756499999999974
0,30,0,28,20232359,False,0,,False,0,,,6.766083000000478,False,1.0,60.341583000001364
0,30,0,29,20232360,False,0,,False,0,,,6.231457999998469,False,1.0,59.370209000000784
0,30,0,30,20232361,False,0,,False,0,,,6.0459590000014884,False,1.0,60.28358300000036
0,30,0,31,20232362,False,0,,False,0,,,6.154875000000004,False,1.0,62.280957999998776
0,30,0,32,20232363,False,0,,False,0,,,6.15116600000043,False,1.0,62.03720899999965
0,30,0,33,20232364,False,0,,False,0,,,6.2070829999996135,False,1.0,61.281082999999015
0,30,0,34,20232365,False,0,,False,0,,,5.659084000001258,False,1.0,61.20441699999901
0,30,0,35,20232366,False,0,,False,0,,,7.213249999999505,False,1.0,53.485957999999556
0,30,0,38,20232369,False,0,,False,0,,,5.568833999999967,False,1.0,56.48658299999987
0,30,0,36,20232367,False,0,,False,0,,,7.6093750000012506,False,1.0,57.60591700000006
0,30,0,37,20232368,False,0,,False,0,,,6.701749999999507,False,1.0,59.6482500000004
0,30,0,39,20232370,False,0,,False,0,,,5.6152499999999606,False,1.0,60.17312500000038
0,30,0,41,20232372,False,0,,False,0,,,6.038207999999656,False,1.0,59.86870799999977
0,30,0,42,20232373,False,0,,False,0,,,5.77683299999876,False,1.0,59.98783299999921
0,30,0,40,20232371,False,0,,False,0,,,5.370375000000038,False,1.0,60.90716599999979
0,30,0,43,20232374,False,0,,False,0,,,6.4552500000001345,False,1.0,57.542791999999565
0,30,0,44,20232375,False,0,,False,0,,,7.074791999999164,False,1.0,53.589042000000475
0,30,0,45,20232376,False,0,,False,0,,,6.162083000001317,False,1.0,54.693957999999654
0,30,0,46,20232377,False,0,,False,0,,,6.478458000000131,False,1.0,54.66587500000131
0,30,1,0,20232381,False,0,,False,0,,,5.789375000000874,False,1.0,57.41729100000015
0,30,0,48,20232379,False,0,,False,0,,,5.673874999999384,False,1.0,58.10325000000027
0,30,0,49,20232380,False,0,,False,0,,,5.777082999999905,False,1.0,58.126333000000585
0,30,0,47,20232378,False,0,,False,0,,,5.926167000000149,False,1.0,59.57945900000006
0,30,1,1,20232382,False,0,,False,0,,,6.0603749999987855,False,1.0,58.42595800000083
0,30,1,3,20232384,False,0,,False,0,,,6.889792000000838,False,1.0,43.490666999998595
0,30,1,2,20232383,False,0,,False,0,,,7.278124999999136,False,1.0,47.06762500000039
0,30,1,4,20232385,False,0,,False,0,,,6.821165999999934,False,1.0,45.88695800000053
0,30,1,5,20232386,False,0,,False,0,,,5.9814590000009105,False,1.0,51.347583000000085
0,30,1,7,20232388,False,0,,False,0,,,5.640792000001227,False,1.0,51.77012499999911
0,30,1,6,20232387,False,0,,False,0,,,5.606124999999906,False,1.0,52.664332999999175
0,30,1,9,20232390,False,0,,False,0,,,6.944250000000096,False,1.0,50.066292000000345
0,30,1,8,20232389,False,0,,False,0,,,6.252832999999569,False,1.0,51.04675000000114
0,30,1,10,20232391,False,0,,False,0,,,6.870415999999935,False,1.0,46.34687499999934
0,30,1,12,20232393,False,0,,False,0,,,5.655875000000421,False,1.0,45.91150000000077
0,30,1,11,20232392,False,0,,False,0,,,6.8928750000001315,False,1.0,45.58604200000005
0,30,1,13,20232394,False,0,,False,0,,,6.671208000000206,False,1.0,58.895542000000134
0,30,1,17,20232398,False,0,,False,0,,,4.292958000000624,False,1.0,59.88462500000047
0,30,1,15,20232396,False,0,,False,0,,,6.561249999998964,False,1.0,58.06958299999998
0,30,1,16,20232397,False,0,,False,0,,,6.35604100000009,False,1.0,57.662000000000546
0,30,1,14,20232395,False,0,,False,0,,,7.323915999998931,False,1.0,57.99124999999883
0,30,1,18,20232399,False,0,,False,0,,,5.795541999999543,False,1.0,43.96820799999901
0,30,1,19,20232400,False,0,,False,0,,,6.8066249999994,False,1.0,47.80604199999949
0,30,1,20,20232401,False,0,,False,0,,,6.82624999999959,False,1.0,44.97095900000048
0,30,1,24,20232405,False,0,,False,0,,,5.722290999999657,False,1.0,51.05383300000099
0,30,1,25,20232406,False,0,,False,0,,,4.29658399999866,False,1.0,53.30254200000084
0,30,1,21,20232402,False,0,,False,0,,,6.421582999999842,False,1.0,52.29512500000055
0,30,1,23,20232404,False,0,,False,0,,,6.020167000000853,False,1.0,53.58320800000094
0,30,1,22,20232403,False,0,,False,0,,,5.873916000000534,False,1.0,53.97937499999905
0,30,1,26,20232407,False,0,,False,0,,,6.161875000000094,False,1.0,43.032124999999866
0,30,1,27,20232408,False,0,,False,0,,,6.604749999999271,False,1.0,42.910125000000576
0,30,1,28,20232409,False,0,,False,0,,,7.438332999999631,False,1.0,44.11195800000023
0,30,1,29,20232410,False,0,,False,0,,,5.809417000000039,False,1.0,51.953291000000235
0,30,1,30,20232411,False,0,,False,0,,,5.806166999999363,False,1.0,54.39858300000111
0,30,1,33,20232414,False,0,,False,0,,,5.563541999999089,False,1.0,52.54816599999934
0,30,1,31,20232412,False,0,,False,0,,,5.942250000000371,False,1.0,54.54029100000035
0,30,1,32,20232413,False,0,,False,0,,,5.7033329999995885,False,1.0,54.265041000000735
0,30,1,34,20232415,False,0,,False,0,,,7.446416000000511,False,1.0,42.559792000000485
0,30,1,35,20232416,False,0,,False,0,,,5.858124999999603,False,1.0,43.59737500000094
0,30,1,36,20232417,False,0,,False,0,,,5.856624999999838,False,1.0,44.479332999999954
0,30,1,37,20232418,False,0,,False,0,,,6.979624999999601,False,1.0,53.193166999999875
0,30,1,38,20232419,False,0,,False,0,,,8.022916999999907,False,1.0,56.10287500000055
0,30,1,40,20232421,False,0,,False,0,,,7.617249999999132,False,1.0,57.52179200000107
0,30,1,39,20232420,False,0,,False,0,,,7.969209000000532,False,1.0,57.68341599999971
0,30,1,41,20232422,False,0,,False,0,,,8.146916999999476,False,1.0,56.74170900000064
0,30,1,42,20232423,False,0,,False,0,,,8.387749999998917,False,1.0,55.95629199999941
0,30,1,44,20232425,False,0,,False,0,,,8.967957999999498,False,1.0,46.94391700000011
0,30,1,43,20232424,False,0,,False,0,,,9.250375000000588,False,1.0,48.586792000000045
0,30,1,45,20232426,False,0,,False,0,,,8.008916999999727,False,1.0,38.944958000000085
0,30,1,46,20232427,False,0,,False,0,,,5.922790999999705,False,1.0,51.834083999999336
0,30,1,48,20232429,False,0,,False,0,,,5.054375000000277,False,1.0,52.40008300000021
0,30,1,47,20232428,False,0,,False,0,,,5.783375000000035,False,1.0,55.995291000000336
0,30,2,0,20232431,False,0,,False,0,,,6.236540999999818,False,1.0,55.94374999999907
0,30,1,49,20232430,False,0,,False,0,,,5.9947499999992715,False,1.0,57.803208999999356
0,30,2,2,20232433,False,0,,False,0,,,6.254958999999616,False,1.0,53.67212500000029
0,30,2,1,20232432,False,0,,False,0,,,5.514624999999995,False,1.0,56.56662499999854
0,30,2,3,20232434,False,0,,False,0,,,6.767999999999219,False,1.0,40.49245799999923
0,30,2,4,20232435,False,0,,False,0,,,6.684417000000664,False,1.0,39.34087499999883
0,30,2,5,20232436,False,0,,False,0,,,6.733541999999204,False,1.0,41.99587499999957
0,30,2,6,20232437,False,0,,False,0,,,5.669832999998903,False,1.0,52.36491700000023
0,30,2,9,20232440,False,0,,False,0,,,6.177167000000594,False,1.0,49.22300000000135
0,30,2,8,20232439,False,0,,False,0,,,6.21766700000137,False,1.0,50.137499999999946
0,30,2,7,20232438,False,0,,False,0,,,5.812749999998701,False,1.0,50.16395800000062
0,30,2,10,20232441,False,0,,False,0,,,6.067749999999705,False,1.0,48.97449999999992
0,30,2,11,20232442,False,0,,False,0,,,6.106249999998425,False,1.0,38.122042000001244
0,30,2,12,20232443,False,0,,False,0,,,6.204125000000005,False,1.0,41.27120899999959
0,30,2,13,20232444,False,0,,False,0,,,6.5379159999992,False,1.0,40.37233300000054
0,30,2,14,20232445,False,0,,False,0,,,5.8519589999992405,False,1.0,50.10620800000076
0,30,2,15,20232446,False,0,,False,0,,,5.507832999999351,False,1.0,51.188124999999474
0,30,2,16,20232447,False,0,,False,0,,,6.247790999999836,False,1.0,50.6182079999995
0,30,2,17,20232448,False,0,,False,0,,,6.179791999999296,False,1.0,51.16724999999889
0,30,2,18,20232449,False,0,,False,0,,,6.44812500000036,False,1.0,51.67562499999967
0,30,2,19,20232450,False,0,,False,0,,,7.176582999999681,False,1.0,47.010874999999785
0,30,2,20,20232451,False,0,,False,0,,,5.874915999999786,False,1.0,40.8644589999998
0,30,2,21,20232452,False,0,,False,0,,,7.382166999999384,False,1.0,39.00770799999975
0,30,2,22,20232453,False,0,,False,0,,,6.103916999999015,False,1.0,47.186832999999595
0,30,2,23,20232454,False,0,,False,0,,,5.6709999999995375,False,1.0,52.630500000001135
0,30,2,24,20232455,False,0,,False,0,,,5.931792000000158,False,1.0,55.7114580000011
0,30,2,26,20232457,False,0,,False,0,,,5.080749999999412,False,1.0,54.63983399999961
0,30,2,25,20232456,False,0,,False,0,,,5.505499999999941,False,1.0,55.51737500000087
0,30,2,27,20232458,False,0,,False,0,,,5.787207999999211,False,1.0,52.83062500000035
0,30,2,28,20232459,False,0,,False,0,,,6.158625000001194,False,1.0,44.341624999999496
0,30,2,29,20232460,False,0,,False,0,,,6.03241600000004,False,1.0,40.497874999999794
